timestamp,code,name,yf_ticker,market_segment,data_source,last_price,ret_5m,volume_ratio,volatility_2h,rsi_14,ret_1d,market_cap,trailing_pe,price_to_book,roe,dividend_yield,news_sentiment,news_article_count
2026-03-09 11:30:00+09:00,8367,南都銀行,8367.T,プライム,intraday_5m,6720.0,0.0,0.05333333333333334,0.0030785921344303395,47.61904761904762,-0.08321964529331516,211097763840.0,14.505893,0.6899498,0.05366,2.59,0.04,20.0
2026-03-09 11:30:00+09:00,8368,百五銀行,8368.T,プライム,intraday_5m,1432.0,0.0006988120195667857,0.0577319587628866,0.0040204397840897755,51.42857142857143,-0.09079365079365076,347500511232.0,18.441725,0.68893355,0.04005,1.65,0.02,20.0
2026-03-09 11:30:00+09:00,8370,紀陽銀行,8370.T,プライム,intraday_5m,3785.0,-0.0026350461133070047,0.0,0.002991199001968501,51.85185185185185,-0.07116564417177917,242547621888.0,12.829204,0.9920692,0.089379996,2.85,0.030000000000000006,20.0
2026-03-09 11:30:00+09:00,8377,ほくほくフィナンシャルグループ,8377.T,プライム,intraday_5m,5434.0,0.0005523844595838323,0.03018867924528302,0.003470662051661988,41.0891089108911,-0.09898855911125848,657710252032.0,13.191881,0.9381864,0.077259995,1.49,0.02,20.0
2026-03-09 11:30:00+09:00,8381,山陰合同銀行,8381.T,プライム,intraday_5m,1483.0,0.0006747638326585204,0.27860696517412936,0.0024574888225092537,52.08333333333334,-0.06729559748427671,225154547712.0,10.683668,0.68895227,0.06965,3.52,0.04,20.0
2026-03-09 11:30:00+09:00,8386,百十四銀行,8386.T,プライム,intraday_5m,8050.0,0.00249066002490661,0.07142857142857142,0.004401572063488906,51.16279069767442,-0.09039548022598876,227593273344.0,14.324353,0.6292812,0.049289998,2.44,0.04,20.0
2026-03-09 11:30:00+09:00,8387,四国銀行,8387.T,プライム,intraday_5m,2137.0,0.0,0.0223463687150838,0.003172601824678458,56.62650602409638,-0.07207989578810248,89246187520.0,13.606265,0.47652742,0.09653,2.43,0.05,20.0
2026-03-09 11:30:00+09:00,8388,阿波銀行,8388.T,プライム,intraday_5m,5250.0,0.0,0.37974683544303794,0.003848011361344489,54.166666666666664,-0.06749555950266428,205021904896.0,14.547771,0.5341093,0.04198,2.13,0.06,20.0
2026-03-09 11:30:00+09:00,8392,大分銀行,8392.T,プライム,intraday_5m,9030.0,-0.0022099447513812542,0.07272727272727272,0.004823804314878718,48.48484848484849,-0.08787878787878789,136233189376.0,16.859911,0.575358,0.036530003,1.72,0.05,20.0
2026-03-09 11:25:00+09:00,8393,宮崎銀行,8393.T,プライム,intraday_5m,8350.0,0.0036057692307691624,0.34285714285714286,0.004033283271608375,42.42424242424243,-0.09924487594390508,140132302848.0,12.155887,0.6471096,0.059439998,1.19,0.08,20.0
2026-03-09 11:30:00+09:00,8395,佐賀銀行,8395.T,プライム,intraday_5m,4425.0,0.0,1.7727272727272727,0.0032307640345472866,47.22222222222223,-0.0809968847352025,74794713088.0,9.162629,0.6042687,0.06987,2.08,0.06,20.0
2026-03-09 11:30:00+09:00,8399,琉球銀行,8399.T,プライム,intraday_5m,2161.0,0.0,0.25688073394495414,0.0036663087602432694,61.53846153846154,-0.0717353951890034,88617304064.0,11.810034,0.60653895,0.06126,2.32,0.06999999999999999,20.0
2026-03-09 11:30:00+09:00,8410,セブン銀行,8410.T,プライム,intraday_5m,276.1000061035156,0.0007249445866472914,0.0,0.0016099290934155368,49.05654945270079,-0.02403671947570607,323916464128.0,17.744215,1.1786805,0.04306,3.89,0.02,20.0
2026-03-09 11:30:00+09:00,8411,みずほフィナンシャルグループ,8411.T,プライム,intraday_5m,6037.0,-0.0006621420294653513,0.08475680008014827,0.0028695591171210063,52.38095238095237,-0.07860195360195366,14857108717568.0,14.307382,1.3343993,0.09653,2.21,-0.01,20.0
2026-03-09 11:30:00+09:00,8418,山口フィナンシャルグループ,8418.T,プライム,intraday_5m,2411.0,0.0010379904504878024,0.026402640264026403,0.002646449577397967,54.6583850931677,-0.06676988581381849,502932635648.0,12.543571,0.7448996,0.05954,2.48,0.01,20.0
2026-03-09 11:30:00+09:00,8424,芙蓉総合リース,8424.T,プライム,intraday_5m,4296.0,-0.0006978367062107083,0.0,0.0018273289275963756,50.0,-0.030467163168585,387438739456.0,14.320954,0.81195694,0.06008,3.57,0.02,20.0
2026-03-09 11:30:00+09:00,8425,みずほリース,8425.T,プライム,intraday_5m,1403.0,0.0007132667617688604,0.0,0.0019765654112528304,54.54545454545455,-0.04232081911262797,393102098432.0,8.690535,0.9509479,0.118240006,3.41,0.02,20.0
2026-03-09 11:30:00+09:00,8439,東京センチュリー,8439.T,プライム,intraday_5m,2053.0,0.00024360535931799987,0.6891891891891893,0.001901571593436206,37.99999999999999,-0.049537037037037046,1003428315136.0,7.454612,0.9453019,0.12068,3.33,0.02,20.0
2026-03-09 11:30:00+09:00,8473,ＳＢＩホールディングス,8473.T,プライム,intraday_5m,2846.0,0.0010552233556102575,1.07008547008547,0.0028149230771691075,44.95412844036697,-0.06565988181221272,1851458584576.0,6.603095,1.0704798,,2.95,0.01,20.0
2026-03-09 11:25:00+09:00,8511,日本証券金融,8511.T,プライム,intraday_5m,2130.0,0.0,0.55,0.0022185080407151926,54.716981132075475,-0.053753887161261615,172677971968.0,18.849558,1.2767289,0.070650004,4.09,0.03333333333333334,18.0
2026-03-09 11:30:00+09:00,8515,アイフル,8515.T,プライム,intraday_5m,463.0,-0.004301075268817178,0.0,0.0022338948577737185,42.857142857142854,-0.05122950819672134,221775347712.0,7.926725,0.9363769,0.13305001,2.46,0.02,20.0
2026-03-09 11:30:00+09:00,8522,名古屋銀行,8522.T,プライム,intraday_5m,5080.0,0.0019723865877712132,0.5167464114832536,0.0034791154177318483,60.0,-0.09123434704830058,249923584000.0,15.273602,0.8041244,0.06537,1.79,0.05,20.0
2026-03-09 11:30:00+09:00,8524,北洋銀行,8524.T,プライム,intraday_5m,913.0,0.0010964912280702066,0.0,0.0029127628744163546,48.38709677419355,-0.08973080757726815,343740481536.0,13.981623,0.86604726,0.069510005,2.59,0.02,20.0
2026-03-09 11:30:00+09:00,8541,愛媛銀行,8541.T,プライム,intraday_5m,1582.0,-0.0006317119393556281,0.0,0.0030143480664858546,45.283018867924525,-0.08870967741935487,61809872896.0,10.025349,0.4269682,0.04987,1.96,0.04,20.0
