timestamp,code,name,yf_ticker,last_price,ret_5m,volume_ratio,volatility_2h,rsi_14,ret_1d,market_cap,trailing_pe,price_to_book,roe,dividend_yield,contrib__ret_5m,contrib__ret_1d,contrib__volume_ratio,contrib__volatility_2h,contrib__rsi_14,contrib__roe,contrib__trailing_pe,contrib__price_to_book,contrib__dividend_yield,score_raw,score,signal,major_factors
2026-03-06 15:20:00+09:00,7203,トヨタ自動車,7203.T,3535.0,0.000849377123442796,1.7233585092893764,0.0011365220633624868,54.34782608695652,0.009767308244757356,45812352548864.0,12.376325,1.1754386,0.10032,2.7,0.11440714787143204,0.03010504724518725,-0.03375640279688552,0.032466388752074714,0.012207206151764521,-0.10057020795900277,0.08699030257808298,0.04983247963948847,0.029733434410022994,0.22141539589216466,22.1415,買い候補,"買い候補 / 5分モメンタム(+0.11), ROE(-0.10)"
2026-03-06 15:20:00+09:00,6758,ソニーグループ,6758.T,3464.0,0.0,1.8848876577408433,0.0010732255245967284,69.44444444444444,0.02751479289940839,20710684622848.0,16.807007,2.539123,0.14917,0.72,-0.036245269787678655,0.5103138537571741,0.01133103124817484,0.044408369268878596,-0.09228998642173913,0.008186229515613626,0.04589541815197838,0.015433006945074981,-0.02967342747882214,0.47735922519865465,47.7359,買い候補,"買い候補 / 1日モメンタム(+0.51), RSI(逆張り)(-0.09)"
2026-03-06 15:20:00+09:00,8306,三菱UFJフィナンシャル・グループ,8306.T,2755.5,0.0005446623093681158,2.014416037842099,0.0010019053901564531,72.0,0.008957952468007235,31215495151616.0,16.393394,1.464144,0.06113,2.83,0.060360456278391185,0.008205618725613784,0.047486129883722916,0.057864139087406945,-0.10997927118058184,-0.18782025472727748,0.049731707561178666,0.04254977293401488,0.03363388493807848,0.002032183500547541,0.2032,買い候補,"買い候補 / ROE(-0.19), RSI(逆張り)(-0.11)"
2026-03-06 15:20:00+09:00,9984,ソフトバンクグループ,9984.T,3937.0,0.0017811704834604924,1.2974284327996117,0.002646360042285159,54.12844036697247,0.016045548654244346,22373346574336.0,7.3421607,1.4485407,0.26023,0.28,0.2796775778971193,0.19998074471451718,-0.15264574515796314,-0.2523905098936862,0.01372577085852082,0.2554429326052943,0.13368252740724512,0.042943372283169814,-0.04287495234300995,0.4775417183712072,47.7542,買い候補,"買い候補 / 5分モメンタム(+0.28), ROE(+0.26)"
2026-03-06 15:20:00+09:00,9432,日本電信電話,9432.T,151.5,-0.0013183714717569517,1.492598069614718,0.0007546795856155237,50.0,0.005992071728094572,12328597716992.0,12.030255,1.2984111,0.10722999,3.51,-0.27008233004182286,-0.07204474227397165,-0.09816828265748168,0.1045075385314867,0.04230239761293359,-0.08518625923054375,0.09020012595365857,0.04673045019930878,0.05403624154636871,-0.18770486036006362,-18.7705,売り候補,"売り候補 / 5分モメンタム(-0.27), 低ボラティリティ(+0.10)"
2026-03-06 15:20:00+09:00,6861,キーエンス,6861.T,61800.0,0.0003237293622531112,2.4145454545454546,0.0010821089207740692,51.89873417721519,0.0071766432882074405,14975931252736.0,36.62993,4.4900064,,0.89,0.02117399633640818,-0.03999278076061049,0.15917376557086058,0.04273236381674093,0.029159560835587614,-0.0387894160715352,-0.13796357458832006,-0.03377879033608814,-0.024572838326749575,-0.02285771352370616,-2.2858,売り候補,"売り候補 / 出来高急増(+0.16), PER割安(-0.14)"
2026-03-06 15:20:00+09:00,8035,東京エレクトロン,8035.T,41950.0,0.001432322750059667,1.9489274770173646,0.0018125098002146828,55.12820512820513,0.001677852348993314,19156653047808.0,35.460934,9.553307,0.26457,1.44,0.2178031136794887,-0.1887782501136963,0.02920638783593821,-0.09507032242516182,0.0068055051202726285,0.26510522408205656,-0.12712105519410974,-0.16150252959225872,-0.008070932246514824,-0.061622858853985316,-6.1623,売り候補,"売り候補 / ROE(+0.27), 5分モメンタム(+0.22)"
2026-03-06 15:20:00+09:00,7974,任天堂,7974.T,8694.0,0.00023009664058903923,1.7219730941704037,0.0009612733616253701,28.985507246376812,0.01200886090707698,10105767591936.0,27.397259,3.3966153,0.14130001,2.09,0.004566537174429643,0.09075664659305203,-0.03414311202800909,0.06553006999829125,0.18776248967525072,-0.009335000276829687,-0.0523299074261884,-0.00619757191871478,0.011431320393762616,0.2580414721850443,25.8041,買い候補,"買い候補 / RSI(逆張り)(+0.19), 1日モメンタム(+0.09)"
2026-03-06 15:20:00+09:00,6501,日立製作所,6501.T,4827.0,-0.00020712510356257763,1.6660201022747312,0.0010763571261343647,65.95744680851064,-0.005967078189300423,21790581587968.0,28.902185,3.4370642,,0.93,-0.0729826585733769,-0.395633646306361,-0.04976120235972358,0.04381753878623179,-0.06815335828178264,-0.0387894160715352,-0.06628820098908458,-0.00721791125167852,-0.023372699702732504,-0.678381554750043,-67.8382,売り候補,"売り候補 / 1日モメンタム(-0.40), 5分モメンタム(-0.07)"
2026-03-06 15:20:00+09:00,4063,信越化学工業,4063.T,6270.0,-0.0015923566878981443,2.2787789628539903,0.0015411073123734937,59.22330097087379,0.0033729521362029224,11706776420352.0,24.213179,2.7066243,0.11484,1.7,-0.3186785708343906,-0.14291249158090472,0.12127743046136576,-0.04386557592226269,-0.021540314370226014,-0.06824383186624065,-0.022797343454440695,0.011207721097683336,-0.0002700311904038451,-0.4858230076598202,-48.5823,売り候補,"売り候補 / 5分モメンタム(-0.32), 1日モメンタム(-0.14)"
